pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result
520292940,cnf_proj/at-least-two-hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf.xz,13219752,igrev2,34949,control.sh,568380,timeout (wallclock),5000.02,5000.04,412940,UNKNOWN
520292941,cnf_proj/at-least-two-hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf.xz,13219752,igrev2,34949,control_noelim.sh,568386,complete,351.8,351.042,506876,UNSAT
520292943,cnf_proj/at-least-two-ibm-2004-23-k100.cnf.xz,13219667,igrev2,34949,control.sh,568380,complete,1352.76,1353.3,1577276,SAT-INCORRECT
520292944,cnf_proj/at-least-two-ibm-2004-23-k100.cnf.xz,13219667,igrev2,34949,control_noelim.sh,568386,complete,3106.06,3106.59,1997556,SAT-INCORRECT
520292946,cnf_proj/at-least-two-maris-s03-gripper11.cnf.xz,13219486,igrev2,34949,control.sh,568380,complete,103.227,103.305,254224,SAT-INCORRECT
520292947,cnf_proj/at-least-two-maris-s03-gripper11.cnf.xz,13219486,igrev2,34949,control_noelim.sh,568386,complete,307.336,307.644,393832,SAT-INCORRECT
520292949,cnf_proj/at-least-two-smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf.xz,13219850,igrev2,34949,control.sh,568380,complete,2378.36,2379.13,563104,UNSAT
520292950,cnf_proj/at-least-two-smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf.xz,13219850,igrev2,34949,control_noelim.sh,568386,complete,2500.17,2503.76,1788388,UNSAT
520292952,cnf_proj/at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf.xz,13219638,igrev2,34949,control.sh,568380,complete,2846.62,2849.5,2197184,UNSAT
520292953,cnf_proj/at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf.xz,13219638,igrev2,34949,control_noelim.sh,568386,complete,2226.04,2230.08,2148036,UNSAT
520292955,cnf_proj/at-least-two-traffic_b_unsat.cnf.xz,13219668,igrev2,34949,control.sh,568380,complete,1536.6,1536.32,633852,UNSAT
520292956,cnf_proj/at-least-two-traffic_b_unsat.cnf.xz,13219668,igrev2,34949,control_noelim.sh,568386,complete,1222.89,1222.25,573660,UNSAT
520292958,cnf_proj/at-least-two-traffic_f_unknown.cnf.xz,13219496,igrev2,34949,control.sh,568380,complete,1614.85,1614.48,728640,UNSAT
520292959,cnf_proj/at-least-two-traffic_f_unknown.cnf.xz,13219496,igrev2,34949,control_noelim.sh,568386,complete,1195,1194.27,624252,UNSAT
520292961,cnf_proj/at-least-two-traffic_kkb_unknown.cnf.xz,13219647,igrev2,34949,control.sh,568380,complete,1687.99,1687.75,721904,UNSAT
520292962,cnf_proj/at-least-two-traffic_kkb_unknown.cnf.xz,13219647,igrev2,34949,control_noelim.sh,568386,complete,1242.57,1241.93,624640,UNSAT
520292964,cnf_proj/at-least-two-traffic_pcb_unknown.cnf.xz,13219801,igrev2,34949,control.sh,568380,complete,2607.41,2607.52,777592,UNSAT
520292965,cnf_proj/at-least-two-traffic_pcb_unknown.cnf.xz,13219801,igrev2,34949,control_noelim.sh,568386,complete,1247.09,1246.48,647144,UNSAT
520292967,cnf_proj/at-least-two-vmpc_26.cnf.xz,13219618,igrev2,34949,control.sh,568380,complete,3186.01,3187.9,1510700,UNSAT
520292968,cnf_proj/at-least-two-vmpc_26.cnf.xz,13219618,igrev2,34949,control_noelim.sh,568386,complete,4672.25,4674.43,1714088,UNSAT
520292970,cnf_proj/at-least-two-vmpc_28.cnf.xz,13219703,igrev2,34949,control.sh,568380,timeout (wallclock),4992.72,5000.06,4455836,SAT-INCORRECT
520292971,cnf_proj/at-least-two-vmpc_28.cnf.xz,13219703,igrev2,34949,control_noelim.sh,568386,timeout (wallclock),4995.15,5000.06,3727380,SAT-INCORRECT
520292973,cnf_proj/b04_s_unknown_pre.cnf.xz,13219657,igrev2,34949,control.sh,568380,complete,68.3971,67.7154,296124,SAT-INCORRECT
520292974,cnf_proj/b04_s_unknown_pre.cnf.xz,13219657,igrev2,34949,control_noelim.sh,568386,complete,63.7198,63.0499,314136,SAT-INCORRECT
520292976,cnf_proj/b2005-p1-12x12c10h7-Ser3-0.cnf.xz,13219835,igrev2,34949,control.sh,568380,timeout (wallclock),4986.61,5000.05,813636,UNKNOWN
520292977,cnf_proj/b2005-p1-12x12c10h7-Ser3-0.cnf.xz,13219835,igrev2,34949,control_noelim.sh,568386,timeout (wallclock),4989.04,5000.04,805608,UNKNOWN
520292979,cnf_proj/b2005-p1-12x12c10h7-Ser4-0.cnf.xz,13219800,igrev2,34949,control.sh,568380,timeout (wallclock),4985.78,5000.09,901384,UNKNOWN
520292980,cnf_proj/b2005-p1-12x12c10h7-Ser4-0.cnf.xz,13219800,igrev2,34949,control_noelim.sh,568386,timeout (wallclock),4984.3,5000.02,846020,UNKNOWN
520292982,cnf_proj/b2005-p1-12x12c10h7-Ser5-0.cnf.xz,13219681,igrev2,34949,control.sh,568380,timeout (wallclock),4984.14,5000.12,807100,UNKNOWN
520292983,cnf_proj/b2005-p1-12x12c10h7-Ser5-0.cnf.xz,13219681,igrev2,34949,control_noelim.sh,568386,timeout (wallclock),4986.98,5000.04,838912,UNKNOWN
520292985,cnf_proj/b2005-p1-14x14c17h9-Ser3-0.cnf.xz,13219527,igrev2,34949,control.sh,568380,timeout (cpu),5000.05,4997.73,4159476,UNKNOWN
520292986,cnf_proj/b2005-p1-14x14c17h9-Ser3-0.cnf.xz,13219527,igrev2,34949,control_noelim.sh,568386,timeout (wallclock),4999.33,5000.05,4159476,UNKNOWN
520292988,cnf_proj/b2005-p2-12x12c10h7-Ser7-0.cnf.xz,13219546,igrev2,34949,control.sh,568380,timeout (wallclock),4988.48,5000.1,2107440,UNKNOWN
520292989,cnf_proj/b2005-p2-12x12c10h7-Ser7-0.cnf.xz,13219546,igrev2,34949,control_noelim.sh,568386,timeout (wallclock),4996.96,5000.03,2107440,UNKNOWN
520292991,cnf_proj/b2005-p2-14x14c17h9-Ser5-0.cnf.xz,13219598,igrev2,34949,control.sh,568380,timeout (wallclock),4999.49,5000.05,3674476,UNKNOWN
520292992,cnf_proj/b2005-p2-14x14c17h9-Ser5-0.cnf.xz,13219598,igrev2,34949,control_noelim.sh,568386,timeout (cpu),5000.06,4996.71,3674476,UNKNOWN
520292994,cnf_proj/b2005-p2-14x14c17h9-Ser6-0.cnf.xz,13219726,igrev2,34949,control.sh,568380,timeout (wallclock),4997.23,5000.04,3576748,UNKNOWN
520292995,cnf_proj/b2005-p2-14x14c17h9-Ser6-0.cnf.xz,13219726,igrev2,34949,control_noelim.sh,568386,timeout (cpu),5000.02,4997.69,3622868,UNKNOWN
520292997,cnf_proj/b2005-p3-12x12c10h7-Ser7-0.cnf.xz,13219525,igrev2,34949,control.sh,568380,timeout (wallclock),4989.51,5000.03,1840672,UNKNOWN
520292998,cnf_proj/b2005-p3-12x12c10h7-Ser7-0.cnf.xz,13219525,igrev2,34949,control_noelim.sh,568386,timeout (wallclock),4993.75,5000.02,1840672,UNKNOWN
520293000,cnf_proj/b2005-p3-14x14c17h9-Ser3-0.cnf.xz,13219511,igrev2,34949,control.sh,568380,timeout (wallclock),4999.05,5000.03,3941076,UNKNOWN
520293001,cnf_proj/b2005-p3-14x14c17h9-Ser3-0.cnf.xz,13219511,igrev2,34949,control_noelim.sh,568386,timeout (cpu),5000.01,4998.09,3941076,UNKNOWN
520293003,cnf_proj/b2005-p4-12x12c10h7-Ser3-0.cnf.xz,13219774,igrev2,34949,control.sh,568380,timeout (wallclock),4984.45,5000.02,875468,UNKNOWN
520293004,cnf_proj/b2005-p4-12x12c10h7-Ser3-0.cnf.xz,13219774,igrev2,34949,control_noelim.sh,568386,timeout (wallclock),4994.63,5000.05,793024,UNKNOWN
520293006,cnf_proj/b2005-p4-14x14c17h9-Ser8-0.cnf.xz,13219781,igrev2,34949,control.sh,568380,timeout (cpu),5000.08,4987.75,7963648,UNKNOWN
520293007,cnf_proj/b2005-p4-14x14c17h9-Ser8-0.cnf.xz,13219781,igrev2,34949,control_noelim.sh,568386,timeout (cpu),5000.05,4988.01,7963648,UNKNOWN
520293009,cnf_proj/b2005-p5-12x12c10h7-Ser5-0.cnf.xz,13219754,igrev2,34949,control.sh,568380,timeout (wallclock),4984.96,5000.02,930536,UNKNOWN
520293010,cnf_proj/b2005-p5-12x12c10h7-Ser5-0.cnf.xz,13219754,igrev2,34949,control_noelim.sh,568386,timeout (wallclock),4989.33,5000.02,926784,UNKNOWN
520293012,cnf_proj/b2005-p5-14x14c17h9-Ser5-0.cnf.xz,13219648,igrev2,34949,control.sh,568380,timeout (cpu),5000.06,4998.03,3909420,UNKNOWN
520293013,cnf_proj/b2005-p5-14x14c17h9-Ser5-0.cnf.xz,13219648,igrev2,34949,control_noelim.sh,568386,timeout (cpu),5000.03,4999.23,3909420,UNKNOWN
520293015,cnf_proj/barman-pfile10-039.sas.ex.15.cnf.xz,13219651,igrev2,34949,control.sh,568380,complete,344.605,341.289,1418520,UNSAT
520293016,cnf_proj/barman-pfile10-039.sas.ex.15.cnf.xz,13219651,igrev2,34949,control_noelim.sh,568386,complete,564.012,559.935,1023420,UNSAT
520293018,cnf_proj/barman-pfile10-040.sas.ex.15.cnf.xz,13219743,igrev2,34949,control.sh,568380,complete,215.2,211.047,1375008,UNSAT
520293019,cnf_proj/barman-pfile10-040.sas.ex.15.cnf.xz,13219743,igrev2,34949,control_noelim.sh,568386,complete,927.278,923.654,1002712,UNSAT
520293021,cnf_proj/battleship-12-12-unsat.cnf.xz,13219629,igrev2,34949,control.sh,568380,complete,464.438,465.358,599936,UNSAT
520293022,cnf_proj/battleship-12-12-unsat.cnf.xz,13219629,igrev2,34949,control_noelim.sh,568386,complete,484.485,485.001,583316,UNSAT
520293024,cnf_proj/battleship-14-26-sat.cnf.xz,13219652,igrev2,34949,control.sh,568380,complete,8.2517,8.25437,146060,SAT-INCORRECT
