pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result
521422238,cnf_proj/edit_distance041_183.cnf.xz,13219497,lastuip_final_test,35102,control.lastuip,572387,complete,714.277,716.382,1365044.0,UNSAT
521422240,cnf_proj/erin2_0x0-379.cnf.xz,13219737,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4985.46,5000.04,430764.0,UNKNOWN
521422241,cnf_proj/erin2_0x0_n207-379.cnf.xz,13219796,lastuip_final_test,35102,control.lastuip,572387,complete,741.03,742.134,328380.0,SAT-INCORRECT
521422242,cnf_proj/erin2_0x1e3-216.cnf.xz,13219498,lastuip_final_test,35102,control.lastuip,572387,complete,4199.31,4216.48,515364.0,SAT-INCORRECT
521422239,cnf_proj/ER_500_40_2.apx_0.cnf.xz,13219770,lastuip_final_test,35102,control.lastuip,572387,complete,1512.08,1517.11,2806100.0,UNSAT
521422243,cnf_proj/ex045_7.cnf.xz,13219513,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4966.4,5000.02,2701980.0,UNKNOWN
521422244,cnf_proj/ex065_25.cnf.xz,13219658,lastuip_final_test,35102,control.lastuip,572387,complete,3354.82,3376.49,676572.0,SAT-INCORRECT
521422245,cnf_proj/ex095_8.cnf.xz,13219606,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4965.92,5000.03,2592780.0,UNKNOWN
521422246,cnf_proj/ex175_20.cnf.xz,13219508,lastuip_final_test,35102,control.lastuip,572387,complete,1608.41,1611.09,3327360.0,SAT-INCORRECT
521422247,cnf_proj/HCP-424-60.cnf.xz,13219615,lastuip_final_test,35102,control.lastuip,572387,complete,1965.99,1978.01,678760.0,SAT-INCORRECT
521422248,cnf_proj/HCP-446-105.cnf.xz,13219707,lastuip_final_test,35102,control.lastuip,572387,complete,4161.44,4209.3,1089096.0,SAT-INCORRECT
521422249,cnf_proj/HCP-446-420.cnf.xz,13219631,lastuip_final_test,35102,control.lastuip,572387,complete,4049.78,4100.48,1593764.0,SAT-INCORRECT
521422250,cnf_proj/HCP-446-60.cnf.xz,13219718,lastuip_final_test,35102,control.lastuip,572387,timeout (cpu),5604.6,2812.11,1267936.0,SAT-INCORRECT
521422251,cnf_proj/HCP-470-105.cnf.xz,13219676,lastuip_final_test,35102,control.lastuip,572387,complete,2710.25,2719.77,738840.0,SAT-INCORRECT
521422252,cnf_proj/HCP-470-420.cnf.xz,13219592,lastuip_final_test,35102,control.lastuip,572387,complete,2660.82,2671.79,1465524.0,SAT-INCORRECT
521422253,cnf_proj/HCP-470-60.cnf.xz,13219537,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4974.16,5000.06,3410656.0,UNKNOWN
521422254,cnf_proj/HCP-506-60.cnf.xz,13219823,lastuip_final_test,35102,control.lastuip,572387,complete,480.789,483.107,584256.0,SAT-INCORRECT
521422255,cnf_proj/HCP-522-105.cnf.xz,13219558,lastuip_final_test,35102,control.lastuip,572387,complete,177.856,179.036,417728.0,SAT-INCORRECT
521422256,cnf_proj/HCP-526-105.cnf.xz,13219792,lastuip_final_test,35102,control.lastuip,572387,complete,196.696,197.95,438308.0,SAT-INCORRECT
521422257,cnf_proj/HCP-526-420.cnf.xz,13219455,lastuip_final_test,35102,control.lastuip,572387,complete,718.802,734.175,1148440.0,SAT-INCORRECT
521422258,cnf_proj/HCP-529-420.cnf.xz,13219680,lastuip_final_test,35102,control.lastuip,572387,complete,620.63,632.278,877036.0,SAT-INCORRECT
521422259,cnf_proj/HCP-529-60.cnf.xz,13219794,lastuip_final_test,35102,control.lastuip,572387,complete,126.926,127.347,523152.0,SAT-INCORRECT
521422260,cnf_proj/huck.col.11.cnf.xz,13219807,lastuip_final_test,35102,control.lastuip,572387,complete,14.1151,14.1238,242204.0,UNSAT
521422261,cnf_proj/IBM_FV_2004_rule_batch_30_SAT_dat.k75.cnf.xz,13219550,lastuip_final_test,35102,control.lastuip,572387,complete,1166.07,1173.82,968728.0,SAT-INCORRECT
521422262,cnf_proj/k2fix_gr_rcs_w8uffled.cnf.xz,13219484,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4983.37,5000.07,610248.0,UNKNOWN
521422263,cnf_proj/Kakuro-easy-045-ext.xml.hg_4.cnf.xz,13219684,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4957.23,5000.09,980168.0,UNKNOWN
521422264,cnf_proj/Kakuro-easy-051-ext.xml.hg_4.cnf.xz,13219679,lastuip_final_test,35102,control.lastuip,572387,complete,4783.97,4792.65,6245900.0,UNSAT
521422265,cnf_proj/Kakuro-easy-089-ext.xml.hg_4.cnf.xz,13219483,lastuip_final_test,35102,control.lastuip,572387,complete,592.926,593.558,2790388.0,SAT-INCORRECT
521422266,cnf_proj/Kakuro-easy-104-ext.xml.hg_6.cnf.xz,13219825,lastuip_final_test,35102,control.lastuip,572387,complete,261.519,262.024,3145468.0,SAT-INCORRECT
521422267,cnf_proj/Kakuro-easy-112-ext.xml.hg_7.cnf.xz,13219775,lastuip_final_test,35102,control.lastuip,572387,complete,1014.06,1015.21,4003516.0,SAT-INCORRECT
521422268,cnf_proj/Kakuro-easy-115-ext.xml.hg_5.cnf.xz,13219812,lastuip_final_test,35102,control.lastuip,572387,complete,1068.82,1070.66,4910612.0,SAT-INCORRECT
521422269,cnf_proj/Kakuro-easy-118-ext.xml.hg_4.cnf.xz,13219633,lastuip_final_test,35102,control.lastuip,572387,complete,1834.92,1837.21,3410368.0,SAT-INCORRECT
521422270,cnf_proj/Kakuro-easy-127-ext.xml.hg_7.cnf.xz,13219837,lastuip_final_test,35102,control.lastuip,572387,complete,1156.94,1161.98,4690892.0,SAT-INCORRECT
521422271,cnf_proj/Kakuro-easy-132-ext.xml.hg_8.cnf.xz,13219653,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4991.77,5000.06,4632968.0,UNKNOWN
521422272,cnf_proj/Kakuro-easy-142-ext.xml.hg_8.cnf.xz,13219466,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4981.88,5000.02,3716744.0,UNKNOWN
521422273,cnf_proj/Kakuro-easy-150-ext.xml.hg_9.cnf.xz,13219646,lastuip_final_test,35102,control.lastuip,572387,complete,3116.14,3122.22,4206576.0,SAT-INCORRECT
521422274,cnf_proj/Kakuro-easy-156-ext.xml.hg_7.cnf.xz,13219549,lastuip_final_test,35102,control.lastuip,572387,complete,2969.53,2974.62,3810344.0,SAT-INCORRECT
521422275,cnf_proj/ktf_TF-1.tf_3_0.02_34.cnf.xz,13219740,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4974.33,5000.01,609556.0,UNKNOWN
521422276,cnf_proj/ktf_TF-1.tf_4_0.06_101.cnf.xz,13219620,lastuip_final_test,35102,control.lastuip,572387,complete,892.615,908.308,451320.0,SAT-INCORRECT
521422277,cnf_proj/ktf_TF-3.tf_2_0.02_24.cnf.xz,13219788,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4973.46,5000.02,573532.0,UNKNOWN
521422278,cnf_proj/ktf_TF-3.tf_3_0.02_24.cnf.xz,13219536,lastuip_final_test,35102,control.lastuip,572387,complete,1218.02,1224.53,2806108.0,UNSAT
521422279,cnf_proj/ktf_TF-3.tf_4_0.04_48.cnf.xz,13219468,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4977.44,5000.02,577408.0,UNKNOWN
521422280,cnf_proj/ktf_TF-4.tf_2_0.02_18.cnf.xz,13219709,lastuip_final_test,35102,control.lastuip,572387,complete,210.794,211.055,958624.0,UNSAT
521422281,cnf_proj/ktf_TF-4.tf_4_0.04_35.cnf.xz,13219705,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4978.3,5000.03,498980.0,UNKNOWN
521422282,cnf_proj/ktf_TF-4.tf_4_0.06_52.cnf.xz,13219776,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4977.76,5000.03,672024.0,UNKNOWN
521422283,cnf_proj/ktf_TF-6.tf_4_0.04_51.cnf.xz,13219765,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4975.31,5000.02,559340.0,UNKNOWN
521422284,cnf_proj/ktf_TF-6.tf_4_0.06_77.cnf.xz,13219639,lastuip_final_test,35102,control.lastuip,572387,complete,3174.36,3183.04,459760.0,SAT-INCORRECT
521422285,cnf_proj/ktf_TF-7.tf_3_0.06_113.cnf.xz,13219791,lastuip_final_test,35102,control.lastuip,572387,complete,47.843,48.0191,310364.0,SAT-INCORRECT
521422286,cnf_proj/ktf_TF-8.tf_4_0.02_37.cnf.xz,13219562,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4978.8,5000.02,564000.0,UNKNOWN
521422287,cnf_proj/ktf_TF-8.tf_4_0.06_109.cnf.xz,13219600,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4947.39,5000.11,717704.0,UNKNOWN
521422288,cnf_proj/LABS_n041_goal003.cnf.xz,13219619,lastuip_final_test,35102,control.lastuip,572387,complete,407.867,409.552,314508.0,SAT-INCORRECT
521422289,cnf_proj/LABS_n068_goal001.cnf.xz,13219522,lastuip_final_test,35102,control.lastuip,572387,complete,4231.26,4238.2,2838376.0,UNSAT
521422290,cnf_proj/LABS_n069_goal001.cnf.xz,13219779,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4991.49,5000.07,3001740.0,UNSAT
521422291,cnf_proj/LABS_n072_goal006.cnf.xz,13219538,lastuip_final_test,35102,control.lastuip,572387,complete,4032.57,4035.5,564448.0,SAT-INCORRECT
521422292,cnf_proj/LABS_n089_goal008.cnf.xz,13219695,lastuip_final_test,35102,control.lastuip,572387,complete,1171.01,1175.42,521644.0,SAT-INCORRECT
521422293,cnf_proj/maximum_constrained_partition_14_bits_n200.cnf.xz,13219566,lastuip_final_test,35102,control.lastuip,572387,complete,195.659,195.961,342356.0,SAT-INCORRECT
521422294,cnf_proj/maximum_constrained_partition_18_bits_n200.cnf.xz,13219738,lastuip_final_test,35102,control.lastuip,572387,complete,478.715,479.624,431312.0,SAT-INCORRECT
521422295,cnf_proj/maxor128.cnf.xz,13219583,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4850.99,5000.03,1249860.0,UNKNOWN
521422296,cnf_proj/mp1-blockpuzzle_5x10_s5_free3.cnf.xz,13219650,lastuip_final_test,35102,control.lastuip,572387,complete,2088.56,2184.05,8976348.0,UNSAT
